Tên sản phẩm,Giá trước khi giảm,Giá sau khi giảm,Image_url
Ổ cứng HDD Western Digital Black 1TB 3.5" SATA 3 - WD1003FZEX,None,2.190.000đ,https://lh3.googleusercontent.com/H9xnqmEAh5qoG9nsSBwPTHPtCRSUdmJ0soVtqYlnlEjB7TaNk5AVrXbhrr_t2wYqJ8q81JzmfvL_qZ63nDU=w500-rw
Case máy tính Golden Field H3B - Mid Tower (Đen),None,550.000đ,https://lh3.googleusercontent.com/ZbkSXRcaQSvsZRZeHjTmKVVWUZTVow4iV_EU2AHsxZ3JFE_g7buNl2tw6K-jmSjoH8OlNxj5BseIgn0_MT0=w500-rw
Nguồn máy tính AcBel CE2+ - 450W,None,710.000đ,https://lh3.googleusercontent.com/aB0udxTOKX58m1WN544N0SDXCz-EIYivYdKQMWtwqBjfTZ9DplGRUtwPVKjb1HpHJ5iEw6-87qmLcjasYdA=w500-rw
Card màn hình GIGABYTE GeForce RTX 2060 6GB GDDR6 OC,9.150.000đ,8.650.000đ,https://lh3.googleusercontent.com/GJjBu_YZ_niyl67Osh_HA2BFIx0cZI3jIt6fPe3ALQ31HiLjB0i1clRSliBJ-NNcKLTBvKg13E5sCxjNDe0=w500-rw
Mainboard MSI B450 TOMAHAWK MAX,2.699.000đ,2.390.000đ,https://lh3.googleusercontent.com/t1ATl1W4hxek3tPnHKm16k4WuG5c5BXBDJRJpRNT59cyGQCkug1u3Exoy_i_EqLUATfZiiPciUITKw762k8=w500-rw
RAM desktop GeIL GP48GB2400C17SC (1x8GB) DDR4 2400MHz,1.890.000đ,1.789.000đ,https://lh3.googleusercontent.com/EVyFWLcIee-OGWBr6FZRp-sz0PKa1bMqrBUyUiUfkkZy2ANybA2KvUSfhI0Lz69a34D_mELQ4n70SSSLSdg=w500-rw
Ổ cứng SSD Transcend 820s 120GB M.2 2280 SATA 3,None,720.000đ,https://lh3.googleusercontent.com/_OxY8O1QQBlaFVReH1jvqqzLiW0tm4_iLPPJXajYyKaDvlxx4u8WTxPXt2xdZv1YW-B58ZUdr1Gc1LwfXEE=w500-rw
Ổ cứng SSD Patriot Burst 240GB 2.5" SATA 3 - PBU240GS25SSDR,1.590.000đ,1.474.000đ,https://lh3.googleusercontent.com/QKlMGI_C36YQeh6HyyUlt5avhtDVjFSBL9PkOBt_CutLGCYGFmaYdFoNGx2VJEwxftmPcyTD6-nJMmZOZJs=w500-rw
Ổ cứng di động HDD Western Digital Elements Portable 4TB 2.5" USB 3.0 - WDBU6Y0040BBK-WESN (Đen),None,3.590.000đ,https://lh3.googleusercontent.com/Rfsc6beoQk0DRCDFucQexivaNWSkZIF7vZXRiHyPdnd6Fzisb4hHadtmLalaeufPJNblPQIZBX0xR6t05es=w500-rw
CPU AMD Ryzen 3 3100 (4C/8T - 3.6 GHz Up to 3.9 GHz - 16MB) - AM4,None,2.620.000đ,https://lh3.googleusercontent.com/59jPERNGXqwh6Q7WEFv_gNV_fZKiRjxY9JvnC3pyN4dtUmYUfl0nAahWLuA4eZ4_X1Q96E7Nrxzc_JwamQ=w500-rw
RAM laptop KINGSTON (1 x 16GB) DDR4 2666MHz (KVR26S19D8/16FE),None,1.990.000đ,https://lh3.googleusercontent.com/zkScNtr2eG522rAtkOw1mab2IX8bxUfgSp_F6pOKQGz9qHySOekNmt2Y3KM-W-8hAx4-lLzuFy0dWuBOsoA=w500-rw
Quạt Cooler Master Color 12cm,None,165.000đ,https://lh3.googleusercontent.com/-9JOEnBlH_8L428yihA9LxOQ_RScZI4ZdrXae5UuwKviaEyvPjTy7HClB6gdkWfPOF7giNfT9WtjKgm6hs8=w500-rw
RAM desktop CORSAIR Vengeance LPX CMK16GX4M2A2666C16 (2x8GB) DDR4 2666MHz,None,1.990.000đ,https://lh3.googleusercontent.com/0-diDBylkM37nWXd1Nc0aCPu1jbucpJtXsoO30inhh3dFJyXdhFAc3dNuTbmo-tNvo-Gr5oPuGPDO7KHiGQ=w500-rw
Ổ cứng HDD Seagate Skyhawk 2TB 3.5" SATA 3 - ST2000VX008,None,1.650.000đ,https://lh3.googleusercontent.com/n-UIDn_VcnRIFa8Hd80ehxObJjmO_C-ss8dWh4iEkTkpnUnXMZA-OAyOZen7bsUqzVrTACCxxL6kczZGwfPx=w500-rw
Card màn hình MSI GeForce GTX 1660 6GB GDDR5 VENTUS XS OC,None,6.900.000đ,https://lh3.googleusercontent.com/_9H-koZKiOsZ_0UhoACvEpGaojlL-sUGhfEE64ZJILA6a7brkyMUHb9EZkqRDHNWRaNWiIoke5bDZTyqBUnY=w500-rw
RAM laptop KINGMAX (1x4GB) DDR4 2666MHz,570.000đ,450.000đ,https://lh3.googleusercontent.com/BADBGESzD_VYnQMt5-9yaHxtiDyTmPo-quELp3ZwSw9HCMhR9Ocyow5jSSnXwFv7-DAjaCadAKMAWwf6u9g=w500-rw
Thùng máy/ Case Xigmatek OMG EN45244 (No Fan),649.000đ,560.000đ,https://lh3.googleusercontent.com/xtjM-K88RMoin35ALUS-8evAO9dLfjay6pi-fvea-QEnwmR4lH2FvjIfwPcBLLyQdMo7wCGZ95kpoI2zcQ=w500-rw
RAM desktop Apacer Panther Golden EK.08G2T.GEC (1x8GB) DDR4 2400MHz,1.790.000đ,1.432.000đ,https://lh3.googleusercontent.com/wElImueaSijBeQMESp05y1DGEpFexQQ1hQkNUCzvu94Y26H4V4d_xipuWqn41WdHhJULGvZJDwtsOpj-1yg=w500-rw
Mainboard ASUS PRIME B450M-A,1.890.000đ,1.670.000đ,https://lh3.googleusercontent.com/TuTVcYLOVIEg_iqe0ZCNBZWnL-LxuyGhCmk-fXkTJD35YfCNJzHCTit-EAPWUW8XNiQSVbNS5DbL-4dyEoI=w500-rw
Nguồn máy tính AcBel HK+ - 450W,None,595.000đ,https://lh3.googleusercontent.com/ZxBcb7flshUIuZkhrwQrasECm2pGfIGihgwQfhDZUvAyMQ7smzHb3us1Md26iZO5FLp5owOwxx1tcNTVKcY=w500-rw
RAM desktop Crucial Ballistix Sport LT BLS4G4D26BFSE (1x4GB) DDR4 2666MHz,None,690.000đ,https://lh3.googleusercontent.com/vniREPDm9wnBOroGbP4TIEMyZMcEBWImqh91YL_G2YSi2_HRIUdZzUfrcYluMC7Cgt2oA-djBFwzxWOP1A=w500-rw
Mainboard ASUS PRIME H310M-D R2.0,1.690.000đ,1.460.000đ,https://lh3.googleusercontent.com/yGl5enXtN28deuPR4wjMi6KTRTFi-JEQ9ITYF5-ymW2CkG5Y-5T13FmMk3GcaudB1rptRL0Y2Ikaunfukw=w500-rw
Nguồn máy tính Aerocool VX Plus 500 - 500W,None,540.000đ,https://lh3.googleusercontent.com/_w9iBQ0c7wjXivJVkomsNulFoXEnCN6NhaC7qfTEzTgWlZSx2pDzJoDd1ZCOBTQzu5I3_N4gMCf4pv7NheI=w500-rw
Ổ cứng SSD Kingston A400 480GB Sata 3 (SA400S37/480G),None,1.390.000đ,https://lh3.googleusercontent.com/Ljua2th4puMJ6JEfaVnBr97pN8iIitnQElvpgHTMMHK0pn0cy-CNhH1oRZgPuSsqV2e739w6HnvckjCX0V5W=w500-rw
Cáp chuyển đổi HDMI to DVI Unitek YC 220A,None,150.000đ,https://lh3.googleusercontent.com/MHcUgQhzmK8b0I-Nq23Qq1RG97RSqQJdHdgrE2TomAC056rz2HTdAvlf1xRWIvjjm8UuuXk7cJfbDUQr6g=w500-rw
RAM laptop Crucial (1x4GB) DDR4 2400MHz,555.000đ,490.000đ,https://lh3.googleusercontent.com/OfYdSfzn-FZ5XqqcE-cpjdqI81Y2SKngJIc_cIOhyTvOrtBJLoqP5ONN8Yqn5djQdiwP9eojF-FgNW-4mL7I=w500-rw
Mainboard ASUS ROG STRIX B460-G GAMING,3.690.000đ,2.900.000đ,https://lh3.googleusercontent.com/qBJMdDTyc2ReAxMzNUrGH7mrJbb88bseDnXYcM8svLU66bHtUuk1y35Kl9OYvaep3ahlGusYe48PHG-Cus4=w500-rw
RAM desktop ADATA Value AD4U266638G19-S (1x8GB) DDR4 2666MHz,950.000đ,826.000đ,https://lh3.googleusercontent.com/-z6kQyvcjAX8Y6sMxXpBwv-o7l4DWy1S0XJBn9eG3yxSPtljuxnXKqmcdfd3t3QhTeSnFu-t-6e2kJGxitk=w500-rw
RAM desktop CORSAIR Vengeance RGB Pro CMW32GX4M2D3000C16 (2x16GB) DDR4 3000MHz,None,3.990.000đ,https://lh3.googleusercontent.com/RRHJ5L5eTlANMCeD1paqUO3ivSUGCJ8YSk0vfjjeziiLihYTc8wYs_Hy6zMtY-IXjNVZ4YJgnFiO1EdtDfQ=w500-rw
Nguồn máy tính Cooler Master MWE White 400 V2 - 400W - 80 Plus White,None,850.000đ,https://lh3.googleusercontent.com/r6tb8ZafdK_86cuOd6ydRBlQ2Eqm1E_7_jqR-ZVfmLdIYtJ2QuQFD_WKuHB-0vBlYqBeOBDCPEWEYpbCPg=w500-rw
ổ cứng SSD Kingmax M.2 2280 PCIe 128GB PQ3480 (Zeus- Gen3x4),850.000đ,790.000đ,https://lh3.googleusercontent.com/etCnrcTQd7VIbPuVS3uvb0pd-1PaAtdVbz7q1-5jm9DizLcCBdfkasP1f1Ya8XlXGzXoDV6U6LgsNNldLNA=w500-rw
Ổ cứng SSD Samsung 860 Evo 1TB 2.5" SATA 3 - MZ-76E1T0BW,4.290.000đ,4.190.000đ,https://lh3.googleusercontent.com/-sbGFT53VInUnq4tct7QNmf-C9amlp8q5EM8mUdTPJWey3lgp4ZjTiwqCSdyWjt4OL4Gzo348vThoe28_r4=w500-rw
RAM desktop KLEVV BOLT KM4Z8GX1N (1x8GB) DDR4 2400MHz,1.690.000đ,1.179.900đ,https://lh3.googleusercontent.com/SmFqJZAuSGaI6-IUk7CFsYEH0HObistGObKWaOYz6vVANQ926Gg-xIMwr6-PYffyY5GVBiZeRjzmn7zlbg=w500-rw
Ổ cứng di động HDD Western Digital My Passport Ultra 2TB 2.5" USB C - WDBC3C0020BSL-WESN (Bạc),None,3.090.000đ,https://lh3.googleusercontent.com/3tXl6CbIzVWf7q5jygxETAy_unekA6_PfqHRbYH5oV0VCttPQC8l1t6Ns6Giw_EOyT9NXBkCJ2y1Nh8BLA=w500-rw
Ổ cứng HDD WD My Passport 1TB 2.5", 3.2 (WDBYVG0010BBL-WESN) (Xanh),None,1.690.000đ,https://lh3.googleusercontent.com/veSnjKvoTULZVIldfJ1nsBcTMmJWkz4_D4GsbA5oXYQNngef8hLFlMmEu11pFDHNIi7wEXAt8Yb604jneQ=w500-rw
Quạt CPU ID-COOLING SE-224-XT BASIC,None,650.000đ,https://lh3.googleusercontent.com/N6yHE3L6tl6zgFHloZXkYNDyzuLLp5BTf07h61AGsU48rGN1Ucde2nofdb-fKw7tQmx5UCVI7WxF4W7v9Ac=w500-rw
RAM laptop KINGSTON (1 x 8GB) DDR4 2400MHz (KVR24S17S8/8FE),1.050.000đ,850.000đ,https://lh3.googleusercontent.com/VGNCgohB34UQiwgkI6Ia2DBR6eLyEnar2pUOPTKQ9PWb1VjebclSrdgUFFJnoOIVpa099EDJONSKUi4l60w=w500-rw
Ổ cứng SSD Western Digital SSD WD Blue 1TB 2.5" SATA 3 - WDS100T2B0A,3.890.000đ,3.590.000đ,https://lh3.googleusercontent.com/5W0pcKA9QD-1Fg_0cbds8pZBjAgPpPpdxPqy-csQc-oH-Efn3aba-RDYv1FnlBuZe_gqc3Sy8NMYn7CrCg=w500-rw
RAM desktop GeIL GP48GB2400C16SC (1x8GB) DDR4 2400MHz,1.690.000đ,790.000đ,https://lh3.googleusercontent.com/0MxZHcP7E8RnhakS9aaakDU2Ws7Bh-CUXHsSDGPCnP3Z_QE4FWHSsqUTchpHZPjpbU_g-N1_9GqvQWnDYKU=w500-rw
Card màn hình GIGABYTE GeForce GTX 1660 6GB GDDR5 OC (GV-N1660OC-6GD),None,6.350.000đ,https://lh3.googleusercontent.com/tmeUbKQVluzd47xEH3grHCAK5JQSqSv8c4SDB5I35LHO12yDk78cmAcuLWkFfnZ2bgc0G5sGiC1M6Cg18oA=w500-rw
Thùng máy/ Case Xigmatek Venom EN41497 (No Fan),None,890.000đ,https://lh3.googleusercontent.com/PPM1fjN78jY4vWbD47kM9FcTsaBolptpBgyTtJqY_LpChbsOB5k6_IVqWRyHe4VVDwpcndmdDaR3Yx0GUk6z=w500-rw
Mainboard ASROCK H410M-HDV,None,1.569.000đ,https://lh3.googleusercontent.com/K5nkBIyRRNRRuZ71NRswPIW_V_WVO7PLRRdx1kbDZ6JIQFJs1BLL7MekwcaPjyKWKUmKLz9SD3GS8zUkcCQ=w500-rw
Quạt 8cm,None,14.000đ,https://lh3.googleusercontent.com/L2it_GJ6_pG0taWLaUV0EnDy4xXxNEjuWN5IItFyTgaGrP7Mojy5Mv1nM80QE-GZQhlie1lWOM-3fOMshg=w500-rw
Khay ổ cứng 2.5'' dày,None,380.000đ,https://lh3.googleusercontent.com/JqwTXip1Cye9NRPhwOskjHD-gX_PDN4FTlDr3dRyBQL5gykXFRzEkgy0p96eHfLe8IomNFHLG5rBNxT4jZbZ=w500-rw
RAM server Kingston KSM24ES8/8ME (1x8GB) DDR4 ECC 2400MHz,None,1.490.000đ,https://lh3.googleusercontent.com/SYBnq0t9fGtl4LJXY0QHkkFDqPyMIeAi5Xhj4XOi4ZmFjv9W5xiW3tQ9VgPFUBPZNGWEWEX61u5kg_fQu2YI=w500-rw
Ổ cứng SSD ADATA SX6000 LITE 128GB M.2 2280 NVMe - ASX6000LNP-128GT-C,None,890.000đ,https://lh3.googleusercontent.com/o922EyE7gPSbPTjiMI0BL-Ex_oT6OXNgPDnGWG2L5S5tHlp8DRdpp55VfQgzFFjG-Ivti7q_-KKUTQtkhWzA=w500-rw
Mainboard ASUS TUF B365M-PLUS GAMING,2.390.000đ,2.090.000đ,https://lh3.googleusercontent.com/OQmhFexFG-VqSo_o2arZzvslomURQsrI7HaJ_DELM4AXYb0VgfqqSt6PD-v4F0RU0hUv07u2T39hsdfJKjkR=w500-rw
Mainboard GIGABYTE B365M-D3H,2.390.000đ,2.230.000đ,https://lh3.googleusercontent.com/WEwoft_sMCWyBTD4E70zOP3oFZ2n--lZ1W2VaEYuyt4cI9zZZJh82r6K11GeY2qEkboAWIIRU_RKd_fUhA=w500-rw
Thùng máy/ Case Jetek EM4,None,250.000đ,https://lh3.googleusercontent.com/AlBWAYu7idlaU73SsK_1U9AlNKsDmSEmc-KVfrwVotWFHYqUeqFB8pG6OEeGhu_Jk38Hu571j90uiBtkSsc=w500-rw
Mainboard ASROCK B460M-Pro4,None,2.399.000đ,https://lh3.googleusercontent.com/m_sikVjgP7Ea1ULp5uFMPJPDqkfahiNbIleSY2A1VXO0N49WBgkhtX2iSG8A1eQ__cPw0uCVz_yDxsO5GQ=w500-rw
Tản khí Cooler Master Hyper 212 LED Turbo,None,820.000đ,https://lh3.googleusercontent.com/C63Ch_z9QAL9Gm7zCIq2KgNQTB85urNC7E94DxxZRmvgVDCf-ch9rDnTia4Wy7-Vu5HLNznK5fx8iD2wY9c=w500-rw
Quạt EROSI RGB 1,None,155.000đ,https://lh3.googleusercontent.com/N87RWHs22ZIhSgtupiim8bE55ca_49mQpEz38OidcudqNsipDPYEpk_jRISTv758kDPtovtzNunRrE4gjDc=w500-rw
Tản khí Cooler Master MasterAir MA621P TR4 Edition,None,1.370.000đ,https://lh3.googleusercontent.com/2EqHSe7szdUm_kueUnfqfK33u55LOT9XwYm03MG-iyMTTJe5nwLVvTdB_Xa2pKcGxnocsukwFoyv4n3AWZA=w500-rw
Mainboard ASROCK B460M Steel Legend,None,2.799.000đ,https://lh3.googleusercontent.com/ZcDsrC6fuzR-S1--RQF1ZXzFQb5Ub5nUo3rmfRWfeOeEBr_NVUMYMzlhsG5-pi3LBWMZ-yhSTvJuA4fvTw=w500-rw
Mainboard GIGABYTE Z490 GAMING X,4.850.000đ,4.690.000đ,https://lh3.googleusercontent.com/wsLLZy4tjxpanFRaIKUERBjXeExKxZ4jKRPhF91iObVm1sYcCa-Qo70amwVmC-x4RfOU8m-dhqvk17MAzXiV=w500-rw
Mainboard ASUS PRIME B365M-K,1.879.000đ,1.690.000đ,https://lh3.googleusercontent.com/C2GbIWGBEggZS6txFPXOuTGC6XBohAfkLUi7gvQgjqhug-vVgh58mSENLninJXTxSQnPQJA40GmUAY7veVCE=w500-rw
Mainboard ASRock B450M Pro4-F,1.690.000đ,1.600.000đ,https://lh3.googleusercontent.com/LtKAO7xgLYQ4yh52hrKaUqqcV6AUfENlN48t7WwnXCcrCpO-G873tayw3_Qrcn3TO9eullc0L-0LKoTk1v9X=w500-rw
Nguồn máy tính Jetek P500 - 500W - 80 Plus Bronze,1.229.000đ,939.000đ,https://lh3.googleusercontent.com/8Jrqmcl3Y6Sih8YYr6xEwiKcnNPGeFCT2tb6_557UQm3Hv3yhbjW4BG_ed_NsaRX36r9hiJ8BSIwEYEVopEr=w500-rw
Ổ cứng HDD WD My Passport 2TB 2.5", 3.2 (WDBYVG0020BBK-WESN) (Đen),2.790.000đ,2.590.000đ,https://lh3.googleusercontent.com/MnC0EoZvx4CqwVUCIj7aS4Wb1z6HoN-DMqJJk1Nk7C652KYXlC146R-Bf8wDGBDvS1yFBXIORtKO10Zi7s8=w500-rw
Quạt CPU Deepcool Gammaxx 400 Blue (LED Xanh),None,570.000đ,https://lh3.googleusercontent.com/vZbdWmn_BvstUK-7SWgF7N7lRXi0uZBEqmtteA5PZdV2Wir7D_VHOkekUEASV_akT2u8dVoGc9WACrWiSU4=w500-rw
Ổ cứng SSD Samsung 860 Evo 500GB M.2 2280 SATA 3 - MZ-N6E500BW,2.090.000đ,1.990.000đ,https://lh3.googleusercontent.com/aHF8galOCQ5nb5_N2pMpri58x5tF4VXPBDV3kWqjQTiEBpuVb1wmLm9A2Ih1WuoPzBBYOd4DEbJjwLt3DCOB=w500-rw
CPU AMD Ryzen 5 2600X (6C/12T - 3.6 GHz up to 4.2 GHz - 16MB) - AM4,4.790.000đ,4.390.000đ,https://lh3.googleusercontent.com/QH2o8bOLn9ue8BgKtTGdQN-cYIpuY9wdQ8busetwVO4H3NwEnqXiV11jSyowRoKuDjkSr0sr4mzAa1o6CLE=w500-rw
Quạt Sama Halo Dual Ring Rainbow RGB,None,295.000đ,https://lh3.googleusercontent.com/NW5jJrJ1fwqLi2-NaD5MwqvsUy-hQVjg7u1ICEnERMee7DQRnRCbSmCfRyufO54OL5qxzkvYCY8zDSfyYtdi=w500-rw
Nguồn máy tính Aerocool VX Plus 600 - 600W,None,750.000đ,https://lh3.googleusercontent.com/8uRHmULG_xLowkXb8iNvQYS8hd-rixbOerLJiYpT_wwTXrjHakUKkhZLaHanbKEr9f6ixX7LgQ_BpZ_CXS8=w500-rw
Ổ cứng SSD GIGABYTE AORUS RGB M.2 NVMe SSD 256GB 256GB M.2 2280 NVMe - GP-ASM2NE2256GTTDR,None,1.790.000đ,https://lh3.googleusercontent.com/0EFG2fa2nXZiPwRUvYcGul8dTWdGhDUaH8r0XlbcKaThl-bKlisiqVfwucEdiRw9Tar0Qecr3PVbMV9xeDlH=w500-rw
Thùng máy/ Case Antec NX110,None,590.000đ,https://lh3.googleusercontent.com/fHc3fHrP-kHufke2le33E0lrFej8wIJwzEyEdDysGLxa54r8KFfEkjVRLaXqMuLPXBp5FrN7sl-zvs97Ffs=w500-rw
CPU INTEL Core i9-10900K (10C/20T - 3.70 GHz Up to 5.30 GHz - 20MB) - 1200,None,14.190.000đ,https://lh3.googleusercontent.com/sLfT5QZ45SC-p4wCyUHdCnbZgEHrWsIhopPuw6QC3qHW4wD9FLIgjbkZkKHefPo0IK7PguV6VdXC6v483bY=w500-rw
Ổ cứng HDD Seagate Barracuda 4TB 3.5" SATA 3 - ST4000DM004,None,2.850.000đ,https://lh3.googleusercontent.com/TgyBNVmGM3D1v4cTDbEQrtPoaqLr9xLHumtB-Sm69COZLKfiu0EtZLufL0z_uouyq52MofmgmYycs9TrbTE=w500-rw
Nguồn máy tính AcBel iPower G700 - 700W - 80 Plus White,1.399.000đ,1.100.000đ,https://lh3.googleusercontent.com/GAtM8hxZ6yVSbuCKq071wUCUlKVxLJAIc2U0c1wReFn_v29bnB3E3OhT2JAXf9fnDqzz2oBqhzsqLhRtecg=w500-rw
RAM desktop G.SKILL Trident Z F4-3200C16D-32GTZ (2x16GB) DDR4 3200MHz,None,4.390.000đ,https://lh3.googleusercontent.com/0SPbY5dbqVOeMpaZJBufagjAarP5H32ToRBoiyfePgCP9QGGg31Wwew6RgtDOBMnnawuxFsXUElgdrV4KI8=w500-rw
RAM desktop Transcend TS1GLH64V4H (1x8GB) DDR4 2400MHz,2.050.000đ,2.000.000đ,https://lh3.googleusercontent.com/HMCGhZCLhEn9vfoKzhyWKoRQHBvKHrzikPzPrW1hqi9d0MCwUsNPd3652iA9IglklUfT2Q_vbLXmoTQnKA=w500-rw
Ổ cứng di động HDD Western Digital My Passport Ultra 2TB 2.5" USB C - WDBC3C0020BBL-WESN (Xanh),None,3.090.000đ,https://lh3.googleusercontent.com/10PwCT8XYBD4xnyVL7PJyZh_R_hqRKx59KEznUk53abZIf8uOXB9KrOXP4dzuc7oRr7DQ1mQS4hHiKgBzA=w500-rw
Ổ cứng HDD WD My Passport 1TB 2.5", 3.2 (WDBYVG0010BRD-WESN) (Đỏ),None,1.690.000đ,https://lh3.googleusercontent.com/gfoOuw2WQHIH_7BlVXesGbn4TEvZp0ranMjoHZYitNB5t9q72pzroODvYELLZyoNHS0O_ZQfI345vbox_fXf=w500-rw
Ổ cứng di động HDD Transcend M3S 1TB 2.5" USB 3.0 (Xám),None,1.490.000đ,https://lh3.googleusercontent.com/GtmXG9u6v0l-BDFjnD5UGhKS9P_Q1yhqQmDO1_NPLlj3lVpdw2WFiCPbYUotkX-ppElmVvy5TQizANmZBRKb=w500-rw
